fonte,ordem_coluna,variavel,classe_r,tipo_r,numero_linhas,valores_ausentes,valores_distintos
base_final_escola_serie,212,alerta_nao_ativa_2024,logical,logical,280,0,1
base_final_escola_serie,213,caso_historico_administrativo,character,character,280,0,5
base_final_escola_serie,214,requer_revisao_tecnica,logical,logical,280,0,2
base_final_escola_serie,215,motivo_revisao_tecnica,character,character,280,275,1
base_final_escola_serie,216,escola_ativa_2024,logical,logical,280,0,1
base_final_escola_serie,217,vinculo_privado_explicito,logical,logical,280,0,2
base_final_escola_serie,218,grupo_administrativo_2024,character,character,280,0,5
base_final_escola_serie,219,divergencia_censo_cadastro,logical,logical,280,0,2
base_final_escola_serie,220,tipo_divergencia_administrativa,character,character,280,265,3
base_final_escola_serie,221,incluir_contexto_descritivo_2024,logical,logical,280,0,2
base_final_escola_serie,222,motivo_nao_inclusao_universo_estrito,character,character,280,250,3
base_final_escola_serie,223,decisao_manual,character,character,280,0,3
base_final_escola_serie,224,tipo_vinculo_rede_corrigido,character,character,280,265,3
base_final_escola_serie,225,status_rede_2025_corrigido,character,character,280,265,2
base_final_escola_serie,226,observacao_manual,character,character,280,265,3
base_final_escola_serie,227,observacao_administrativa_final,character,character,280,0,7
base_final_escola_serie,228,utilizar_indicadores_matriculas,logical,logical,280,0,1
base_final_escola_serie,229,utilizar_indicadores_turmas_docentes,logical,logical,280,0,2
base_final_escola_serie,230,utilizar_indicadores_infraestrutura,logical,logical,280,0,1
base_final_escola_serie,231,log_matriculas_anos_iniciais,numeric,double,280,0,51
